date,tweetid,userid,username,text,coords
b'Tue Dec 19 11:32:11 +0000 2017',943081522382409000,488848828,b'Luca Canova',b'Purtroppo sar\xc3\xa0 cos\xc3\xac. https://t.co/ncmLZyUyGa',
b'Tue Dec 19 11:32:43 +0000 2017',943081656767930000,446197074,b'Sandrofiori \xf0\x9f\x8c\xb7',b'@saria_mba Brava ..provo a vedere se funziona anche per me  \xf0\x9f\x98\x81\xf0\x9f\x98\x81',
b'Tue Dec 19 11:33:07 +0000 2017',943081758836260000,1291418437,b'PennylaneOnTheTube\xf0\x9f\x8e\x84',"b'#JakeGyllenhaal  un po\xe2\x80\x99 offeso. \xc3\x88 il tuo compleanno, ridi Bambi. https://t.co/3oIBBqvxcm'",
b'Tue Dec 19 11:33:07 +0000 2017',943081759809441000,3018077717,b'sonia samoggia',b'Da oggi sei il mio mito! https://t.co/imD28BeSal',
b'Tue Dec 19 11:34:08 +0000 2017',943082016324636000,927578089365831000,b'Climate-KIC Italy',"b""#impact4climate @ETIFOR si racconta, ovvero quando \xc3\xa8 l'#etica a guidare gli investimenti nature-based. @ManciK81\xe2\x80\xa6 https://t.co/AOdyu88i1v""",
b'Tue Dec 19 11:34:10 +0000 2017',943082020992966000,3653486301,b'Patrizia Miani',"b""@bynsny @fifross Larry, please!!! I've got a cold sore and when I laugh I spread blood everywhere.....""",
b'Tue Dec 19 11:34:25 +0000 2017',943082086503796000,1239361482,b'valentina is a jedi\xf0\x9f\x8e\x84',b'\xc3\x89 bellissimo https://t.co/66Wz14yh51',
b'Tue Dec 19 11:34:38 +0000 2017',943082139964329000,53710695,b'Matteo Andreone',"b""Squarci d'inaspettata umanit\xc3\xa0 tra le crepe della burocrazia aziendale... #Natale #trenitalia #frecciarossa https://t.co/0eDAc9Ued3""",
b'Tue Dec 19 11:35:03 +0000 2017',943082245891510000,2364101904,b'Conoscere Lucca',"b""#lucca - Ingresso in Piazza dell'Anfiteatro di Marzia Francesconi https://t.co/t96JRxYhXL""",
b'Tue Dec 19 11:35:08 +0000 2017',943082266074292000,90017743,b'Aurelio Barattini',b'\xf0\x9f\x90\xbd Sausages Pee \xf0\x9f\x92\xa6 #salsiccia #cintasenese @ Antica Locanda di Sesto dal 1368 https://t.co/i1ZeAmaweo',
b'Tue Dec 19 11:35:20 +0000 2017',943082318314508000,849590082,b'Enzo Boschi',b'@GuidoCrosetto all\xe2\x80\x99@Ariachetira interviene con grandissimo buonsenso sulle grandi strutture di cui il Paese ha biso\xe2\x80\xa6 https://t.co/4oDieBc4UY',
b'Tue Dec 19 11:35:38 +0000 2017',943082391140290000,2327312221,b'elena \xe2\x97\x9f\xcc\xbd\xe2\x97\x9e\xcc\xbd #TeamLouis',b'SILVIA!! https://t.co/vmCaaXvBaU',
b'Tue Dec 19 11:36:01 +0000 2017',943082489987457000,243797423,b'Matteo De Angelis',b'Grazie @ItaloTreno e Trenitalia per averci regalato questi cospicui ritardi in tempo per le vacanze.',
b'Tue Dec 19 11:36:03 +0000 2017',943082496002023000,446197074,b'Sandrofiori \xf0\x9f\x8c\xb7',b'@MajestyCatsy Le distinzioni fra popoli le facciamo noi non Ges\xc3\xb9',
b'Tue Dec 19 11:36:53 +0000 2017',943082704962248000,918215888037470000,b'Lasimoinviaggio',b'Un parco spettacolare!!! Cile: come organizzare un trekking a Torre del Paine https://t.co/IYJ3o52JHt #patagonia #travelbloggers',
b'Tue Dec 19 11:37:12 +0000 2017',943082784972828000,3653486301,b'Patrizia Miani',b'@CarolBu45385027 @VDavey3 @laurcosnefroy @BorrisDell @eulaly_2 @Chislon_456 @Adele47018578 @Allie_Noah112\xe2\x80\xa6 https://t.co/3RadczF9yg',
b'Tue Dec 19 11:37:37 +0000 2017',943082890736427000,306409558,b'mb',b'@Beatricemazzoni @stostanco grazie troppo gentile',
b'Tue Dec 19 11:37:43 +0000 2017',943082915012935000,2658139847,b'Siria \xf0\x9f\x90\x9e',"b""Ecco svelato l'arcano \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/4SgnLRZoQP""",
b'Tue Dec 19 11:37:47 +0000 2017',943082930863087000,22644741,b'giammarco ibatici',b'New MacMacAgency Office work in progress @ Conciergerie Mac Mac https://t.co/G3kCjbIPZP',
b'Tue Dec 19 11:37:53 +0000 2017',943082960131149000,424088073,b'Emanuela Vulpio',b'Gli egoisti prima o poi pagano x il loro egoismo....',
b'Tue Dec 19 11:37:58 +0000 2017',943082978795773000,277542049,b'Sara Ciolini',b'@be_borghi @FASTWEBHelp \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1',
b'Tue Dec 19 11:38:00 +0000 2017',943082987863904000,1880231635,b'massi',b'@Rayhan_kazemian \xd9\x87\xdb\x8c\xd8\xaa \xd9\x84\xd8\xa7\xd9\x86\xda\xaf \xd8\xaf\xdb\x8c\xd8\xb3\xd8\xaa\xd9\x86\xd8\xb3\xf0\x9f\x98\x91\xf0\x9f\x98\x91 \xd8\xa7\xdb\x8c\xd8\xaa \xd8\xb3\xd8\xa7\xda\xa9\xd8\xb3',
b'Tue Dec 19 11:38:17 +0000 2017',943083060089761000,386089567,b'La Gyna Va',b'Richieste di un certo livello\xf0\x9f\x98\x82 https://t.co/oiaTJSVcGY',
b'Tue Dec 19 11:38:19 +0000 2017',943083066398044000,306409558,b'mb',"b""Ma io mi chiedo cosa pensano i miei prof quando mi danno la mano e io ce l'ho sempre gelata morta.""",
b'Tue Dec 19 11:38:48 +0000 2017',943083187038818000,564751120,b'Giada Benincasa',b'Nuova organizzazione #LavoroAgile: necessaria adozione norme #sicurezza sul lavoro (Art 3 co10 Dlgs 81/08)\xe2\x80\xa6 https://t.co/qWDuL5puE1',
b'Tue Dec 19 11:38:50 +0000 2017',943083197516181000,251694877,b'AutolavaggioRapidoFe',b'Anche il Bianco ha il suo perch\xc3\xa9 Nanotecnologia Ceramic Coating 3D V1 V2 #cardetailing\xe2\x80\xa6 https://t.co/NYza7E4Ezz',
b'Tue Dec 19 11:38:51 +0000 2017',943083203149123000,2364101904,b'Conoscere Lucca',b'@dodena66 Boni gli stuzzichini !',
b'Tue Dec 19 11:39:03 +0000 2017',943083250834124000,2364101904,b'Conoscere Lucca',b'#lucca - Via del Gallo di Alain Vannucchi https://t.co/JRXd4w3tTk',
b'Tue Dec 19 11:39:10 +0000 2017',943083279451860000,3105190239,b'Riccardo Raspanti',b'@wannabedrunk *algoritmo \xf0\x9f\x8c\x88',
b'Tue Dec 19 11:39:19 +0000 2017',943083319809466000,264808220,b'ana maria narv\xc3\xa0ez',"b'@radiolaclave @fernandopaulsen hola, que lindo se ve el arbol de navidad.   Lo peor de todo \xc3\xa8sto es que saliendo Pi\xe2\x80\xa6 https://t.co/p4ouvXXl8k'",
b'Tue Dec 19 11:39:20 +0000 2017',943083323437527000,2591044364,b'Francesco Di Giacomo',b'Mi \xc3\xa8 appena arrivato lo #SPICYWINTER!\xf0\x9f\x98\x8d.                              Non vedo l\xe2\x80\x99ora di provarli! @cleotoms https://t.co/QzrOEh7Roe',
b'Tue Dec 19 11:39:27 +0000 2017',943083352688611000,306409558,b'mb',"b'Il piano ""liberiamoci a met\xc3\xa0 gennaio degli esami cos\xc3\xac poi si va in doppia vacanza"" sta procedendo bene quest\'anno'",
b'Tue Dec 19 11:39:36 +0000 2017',943083391947288000,46079776,b'Vito Patella',"b'Norbert Feher, Serbo.Non \xc3\xa8 Igor. Non \xc3\xa8 Russo. https://t.co/3aJz1VI8io'",
b'Tue Dec 19 11:40:00 +0000 2017',943083489502605000,510256540,b'Daniele Emiliani',b'#Jesus #Pontifex #Virgin #PopeBenedictXVI #JosephRatzinger #Freemasonry #WWII #Bavaria #India #Envy #Neonazism https://t.co/BHI9XYzVBR',
b'Tue Dec 19 11:40:10 +0000 2017',943083533400199000,2658139847,b'Siria \xf0\x9f\x90\x9e',b'Ma voi piacciono le brioche con dentro?',
b'Tue Dec 19 11:40:12 +0000 2017',943083541679759000,2208789310,"b""Martin's""","b""@serracchiani La distruzione dell'economia??? Qualora fosse vero cosa cambierebbe rispetto ad oggi? Forse solo la v\xe2\x80\xa6 https://t.co/swwBkeRg8J""",
b'Tue Dec 19 11:40:29 +0000 2017',943083610583781000,306409558,b'mb',b'@AMiserazzi7 @Beatricemazzoni \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',
b'Tue Dec 19 11:40:33 +0000 2017',943083630120898000,709188798,b'Italia & friends',"b""L'Italia \xc3\xa8 un Paese talmente bello e straordinario, che dovrebbe essere conosciuto da tutti nel mondo.\nIl Territori\xe2\x80\xa6 https://t.co/uuEk67eCma""",
b'Tue Dec 19 11:40:36 +0000 2017',943083641751638000,82665651,b'Laura Galindo',"b""I'm at Florence, Itali\xc3\xab in Florence https://t.co/vuPRWJtqO7""",
b'Tue Dec 19 11:40:50 +0000 2017',943083699800805000,737650347171270000,b'Maryna Zhubryk',"b""A chi governa vorrei augurare tanto lavoro nell' Anno Nuovo, sempre con i contratti a tempo determinato, e di trova\xe2\x80\xa6 https://t.co/SoHtWOJj0R""",
b'Tue Dec 19 11:40:49 +0000 2017',943083697779113000,2591044364,b'Francesco Di Giacomo',b'Mi \xc3\xa8 appena arrivato lo #SPICYWINTER \xf0\x9f\x98\x8d! Mi \xc3\xa8 stato consegnato anche in anticipo di due giorni! Non vedo l\xe2\x80\x99ora di pr\xe2\x80\xa6 https://t.co/ICpKRKPkTj',
b'Tue Dec 19 11:41:02 +0000 2017',943083752410046000,304598010,b'mariellasiviglia',"b'Fare la spesa prima delle feste natalizie \xc3\xa8 una guerra; sembra che la gente ha paura di rimanere senza cibo , allucinante davvero.'",
b'Tue Dec 19 11:41:16 +0000 2017',943083808542339000,1374434772,b'federico bolognesi',"b""@ncorrasco Suning non \xc3\xa8 un caso poi cos\xc3\xac differente. Con 3 giocatori a gennaio e senza coppe l'inter se la giocherebbe.""",
b'Tue Dec 19 11:41:19 +0000 2017',943083823809617000,869873746559062000,b'Conci',b'@NatangeloM Se io invece ti dico che sei una schifezza di uomo come la prendi \xc3\xa8 una critica fai dei disegni che un\xe2\x80\xa6 https://t.co/X6pGzOamOj',
b'Tue Dec 19 11:41:49 +0000 2017',943083946463637000,60264368,b'Jeremiah Wilson',b'Extra Extra Extra motivation!!!!',
b'Tue Dec 19 11:42:44 +0000 2017',943084179494965000,2658139847,b'Siria \xf0\x9f\x90\x9e',b'@aboutriki Sto cercando di convincere i miei a portarmi al tuo instore a Mantova \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c ma a da fare\xf0\x9f\x98\xa3 RIKI CONVINCILI TUUUU\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xe2\x9d\xa4\xef\xb8\x8f',
b'Tue Dec 19 11:42:46 +0000 2017',943084186507862000,3168904809,b'Pasquino',b'@a28dd5948f9941b @rocselli @mauriziosorren7 @bettabettanesi @Mario_DAloisio Che spettacolo sar\xc3\xa0 quando vi renderete\xe2\x80\xa6 https://t.co/YUtIgPM3Tg',
b'Tue Dec 19 11:42:57 +0000 2017',943084231223398000,471419076,b'I prefer the drummer',b'@rraspa15 C\xe2\x80\x99ero quasi',
b'Tue Dec 19 11:43:35 +0000 2017',943084392330690000,344756439,b'Radio Bologna Uno',b'Come ogni giorno c\xe2\x80\x99e\xe2\x80\x99 @Mousse81 in diretta con MEZZOGIORNO ROSSOBLU\n@radiobolognauno FM 89.8',
b'Tue Dec 19 11:44:08 +0000 2017',943084530398826000,342073150,b'Neko Hiba Photo',b'Saru Cosplay as Botan Kumegawa from Anne Happy #cosplay #cosplayer\xe2\x80\xa6 https://t.co/mijuxayOoS',
b'Tue Dec 19 11:44:17 +0000 2017',943084567258370000,3168904809,b'Pasquino',b'@mauriziosorren7 @a28dd5948f9941b @rocselli @bettabettanesi @Mario_DAloisio Non si \xc3\xa8 capito ? Voter\xc3\xa0 il PD 2.0',
b'Tue Dec 19 11:44:24 +0000 2017',943084600083042000,1599439868,b'GerkoArim',"b'Occhi rossi come il diavolo in me!! #N4 @ Bologna, Italy https://t.co/G9MXmqWSMi'",
b'Tue Dec 19 11:44:50 +0000 2017',943084705603375000,43504581,b'Francesca',"b'""Ma vuoi mangiare la pizza?""\n\nMA MIA MADRE CHE DOMANDE FAAAA'",
b'Tue Dec 19 11:45:23 +0000 2017',943084845789532000,425261926,b'Fabio Nacchio Nastri',b'@luigipellicioli Eh no',
b'Tue Dec 19 11:45:47 +0000 2017',943084944930336000,869873746559062000,b'Conci',b'@comeDonQuixote Ciao sinistrato non sapevo avessi avuto un incidente ti sono andati i capelli davanti agli occhi\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xe2\x80\xa6 https://t.co/NnGMlLaF74',
b'Tue Dec 19 11:45:48 +0000 2017',943084952316534000,446197074,b'Sandrofiori \xf0\x9f\x8c\xb7',b'@SeaMaryStar Sincerit\xc3\xa0 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',
b'Tue Dec 19 11:46:55 +0000 2017',943085232202420000,236360013,b'Beatriz',b'@AMiserazzi7 @michelab_ Quanta cultura Alice \xf0\x9f\x98\x98',
b'Tue Dec 19 11:47:08 +0000 2017',943085285222514000,446197074,b'Sandrofiori \xf0\x9f\x8c\xb7',b'@_Meli_P No vedo il nesso',
b'Tue Dec 19 11:47:53 +0000 2017',943085474213711000,869873746559062000,b'Conci',b'@ERTIGRE2 Forse peggio',
b'Tue Dec 19 11:48:01 +0000 2017',943085508053422000,1020228091,b'adriana negro',b'Spelacchio in fondo ha reso Roma una citt\xc3\xa0 simpatica\xf0\x9f\x8c\xb2',
b'Tue Dec 19 11:48:15 +0000 2017',943085568862359000,304598010,b'mariellasiviglia',b'Qualcuno spieghi al presidente @EmmanuelMacron che scendere a patti con oppressori responsabili di crimini contro l\xe2\x80\xa6 https://t.co/81fQ7OSeWE',
b'Tue Dec 19 11:48:32 +0000 2017',943085636340277000,205714691,b'silvia baldi',b'Sei forte Ninuzza!!! \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xe2\x9d\xa4\xef\xb8\x8f @ Quarrata https://t.co/feONeNJJjD',
b'Tue Dec 19 11:48:55 +0000 2017',943085733065175000,3168904809,b'Pasquino',b'@leodefranceschi @ErasmoPartenope Che personaggio triste che \xc3\xa8 lei ma davvero triste',
b'Tue Dec 19 11:48:56 +0000 2017',943085738962407000,423623974,b'Rudi De Fanti',b'@robertamurgia Pure io! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',
b'Tue Dec 19 11:49:08 +0000 2017',943085789503729000,2980258587,b'Stefano(:',b'\xe2\x9a\xa0\xe2\x9a\xa0\xe2\x9a\xa0\xe2\x9a\xa0\xf0\x9f\x86\x98\xe2\x9a\xa0\xe2\x9a\xa0\xe2\x9a\xa0\xe2\x9a\xa0\nCERCASI FORZA DI VOLONT\xc3\x80\nscambio con abbondante dose di pigrizia.\nNo perditempo.',
b'Tue Dec 19 11:49:27 +0000 2017',943085867366780000,2367040077,b'J\xc3\xb6rg der Krampus',b'@parloamestessa @FabrizioDedola @civati @PMO_W Altrettanto a lei. \xf0\x9f\x8c\xba',
b'Tue Dec 19 11:49:57 +0000 2017',943085993409818000,1020228091,b'adriana negro',"b'Ricapitolando:Vanna Marchi insegner\xc3\xa0 come vendere ,in un istituto privato ..piccoli manager crescono..'",
b'Tue Dec 19 11:50:19 +0000 2017',943086086544351000,1123102842,b'vittoria',b'tu seras surtout en \xc3\xa9tat de te faire sou-lever lol \xf0\x9f\x98\x89 https://t.co/Eh4loDNmWQ',
b'Tue Dec 19 11:51:17 +0000 2017',943086330401165000,1123102842,b'vittoria',"b""R\xc3\xa9mi tu sais ce qui t'attends""",
b'Tue Dec 19 11:51:18 +0000 2017',943086333647577000,546925839,b'Lucrezia Orlandini',"b'Per me \xc3\xa8 un po\xe2\x80\x99 tanto ridicola come cosa, ma poi fai tu eh.'",
b'Tue Dec 19 11:51:58 +0000 2017',943086501713375000,3168904809,b'Pasquino',b'@leodefranceschi @ErasmoPartenope In ogni tweet scomoda gli alberi genealogici senza rendersi conto che lei vomita\xe2\x80\xa6 https://t.co/c3GNwEPmkQ',
b'Tue Dec 19 11:52:03 +0000 2017',943086521464352000,61751856,b'Francesco Magnani',"b'Da #ReggioEmilia alla Citt\xc3\xa0 degli Angeli. \n#Ko8be24, The Greatest.\n#Kobe #KobeBryant #KobeDay #LosAngeles #Lakers https://t.co/dIolqpXzzP'",
b'Tue Dec 19 11:52:37 +0000 2017',943086665299562000,869873746559062000,b'Conci',b'@SerglocSergio Ha gi\xc3\xa0 cambiato oggi \xc3\xa8 giorno dispari',
b'Tue Dec 19 11:52:50 +0000 2017',943086720299528000,80819091,b'Marco Amendola',b'#banche audizione #visco https://t.co/waPXJnpkEx',
b'Tue Dec 19 11:53:34 +0000 2017',943086906690203000,1086700214,b'ada lucia de cesaris',b'@MilaSpicola Daiii che sei bionda \xf0\x9f\x98\x89',
b'Tue Dec 19 11:54:02 +0000 2017',943087021685465000,921983079442518000,b'Rosae',b'@MediasetTgcom24 Successone poletti renzi un.cancher',
b'Tue Dec 19 11:54:10 +0000 2017',943087056347189000,782391506,b'el; forever jonghyun',"b""STOP with those tweets. STOP. You know NOTHING. Don't make this even worse. Please, I kindly ask you to delete this. https://t.co/zuymAiGiHq""",
b'Tue Dec 19 11:54:12 +0000 2017',943087065687822000,106815205,b'AGK the Kabby Pattie',b'The bonfire is back https://t.co/tfTpAQq7Hr',
b'Tue Dec 19 11:54:15 +0000 2017',943087077159292000,830585087716646000,b'Dario Bruschi',b'Visto ieri #StarWarsGliultimiJedi ci sono alcuni spunti molto carini ma sinceramente mi sento un nostalgico della t\xe2\x80\xa6 https://t.co/BAtp9Hs0SZ',
b'Tue Dec 19 11:54:33 +0000 2017',943087152279293000,3168904809,b'Pasquino',b'@leodefranceschi @ErasmoPartenope Ed \xc3\xa8 LEI che non sa cosa significhi la parola Dignit\xc3\xa0',
b'Tue Dec 19 11:54:51 +0000 2017',943087226522652000,2367040077,b'J\xc3\xb6rg der Krampus',"b""@07Emmedi E buttare in strada un po' di 'risorse' per fargli posto  no? Eh buonisti 'selettivi'?Maledetti nemici de\xe2\x80\xa6 https://t.co/4eTVyq7TDn""",
b'Tue Dec 19 11:55:06 +0000 2017',943087292276723000,32891973,b'Marc Lamhofer',b'#bologna \n#leica @ Bologna Centro https://t.co/Nu17eDvf8V',
b'Tue Dec 19 11:55:16 +0000 2017',943087334802771000,80819091,b'Marco Amendola',"b'#Visco #Padoan #Ghizzoni su Etruria piovono pietre in commissione parlamentare d\xe2\x80\x99inchiesta. E sono tutte per Renzi,\xe2\x80\xa6 https://t.co/Cb7eCz0gyw'",
b'Tue Dec 19 11:55:53 +0000 2017',943087489430024000,773113911335915000,b'\xf0\x9f\x8c\xbb',b'\xf0\x9f\x87\xae\xf0\x9f\x87\xb9 https://t.co/4cbAER8kHv',
b'Tue Dec 19 11:56:10 +0000 2017',943087559617499000,779524182,b'Carlo Spagnolo',b'Domanda: che magistrate sono e saranno quelle uscite dalla scuola di Bellino?',
b'Tue Dec 19 11:56:27 +0000 2017',943087631558209000,869873746559062000,b'Conci',b'@jacopo_iacoboni Cosa \xc3\xa8 valigia blu?',
b'Tue Dec 19 11:56:33 +0000 2017',943087656405209000,3367424698,b'VisitFormigine',b'Alle Loggette e alla Chiesa della Madonna del Ponte mostre di #presepi e di presepi artistici in legno\n#Christmas https://t.co/8Dyijj63D7',
b'Tue Dec 19 11:56:53 +0000 2017',943087740836511000,541136619,b'Dario Mantovani',"b""Sabato abbiamo inaugurato il circolo gestito dall'Associazione  Culturale Eurobar con discorso\xe2\x80\xa6 https://t.co/Fg1QociSo0""",
b'Tue Dec 19 11:57:13 +0000 2017',943087824710045000,869873746559062000,b'Conci',b'@zeropregi @jacopo_iacoboni @valigiablu Cosa \xc3\xa8 valigia blu?',
b'Tue Dec 19 11:57:33 +0000 2017',943087906440261000,738080034980790000,b'Chiara \xf0\x9f\x8e\x85\xf0\x9f\x8f\xbb\xe2\x9d\x84\xef\xb8\x8f\xe2\x9c\xa8',b'Deborah noi abbiamo seri problemi ahah\xf0\x9f\x98\x82\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/rBRLxX6mlx',
b'Tue Dec 19 11:58:05 +0000 2017',943088040288940000,855565158437068000,b'Katia',b'@MichelePivetti @agorarai @blanda_lia So distinguere i saluti questo nom cambia la sostanza io non ho offeso nessun\xe2\x80\xa6 https://t.co/cz3bRbK0FE',
b'Tue Dec 19 11:58:06 +0000 2017',943088046408372000,846673041673388000,b'Matteo Galli',b'@MichLdogs @StefanodocSM Mirabile e pregevole video \xf0\x9f\x91\x8d\xf0\x9f\x8e\xa5Ti ringrazio molto mia cara Chelle \xf0\x9f\x99\x8f\nHave a splendid day \xe2\x9d\x84\xef\xb8\x8f\xe2\x98\x80\xef\xb8\x8f\xe2\x80\xa6 https://t.co/OQFeC3XbA5',
b'Tue Dec 19 12:00:00 +0000 2017',943088525658001000,3466499235,b'Coalizione Civica BO',"b""Solidariet\xc3\xa0 a @LabasBo. L'otto agosto noi c'eravamo #Bologna #RiapriamoLabas https://t.co/UYNFwaVS4u https://t.co/Oc8BFbcJ4x""",
b'Tue Dec 19 12:00:44 +0000 2017',943088708953223000,418868209,b'Lanfranco Fradici',b'@laltrodiego @biaprile59 @percivalgull19 @maumartina @twittopolis https://t.co/6S21vA4ERw',
b'Tue Dec 19 12:02:10 +0000 2017',943089068908433000,1123102842,b'vittoria',"b""@MangeGrosDindon Je m'amuse comme je peux..""",
b'Tue Dec 19 12:02:23 +0000 2017',943089124600373000,1234825501,b'G.F. Calcagno',b'Non conoscevo bene @RossMuroni ma #Legambiente s\xc3\xac. Ascoltarla a Roma il 3/12 \xc3\xa8 stata una bellissima scoperta. Un in\xe2\x80\xa6 https://t.co/69Km0GWuuU',
b'Tue Dec 19 12:02:52 +0000 2017',943089244746211000,3066154168,b'Aeropan',b'Thermogel Paint for exterior and interior application in Turkey. Thanks to   our Official Partner Anadolu.\xe2\x80\xa6 https://t.co/CEp6btWwFl',
b'Tue Dec 19 12:03:24 +0000 2017',943089378775191000,750637597731487000,b'Giemme Infissi',"b""Siete tutti invitati al concerto di Natale.\nAnche quest' anno sosteniamo la Parrocchia S. Maria del Voto Romiti e i\xe2\x80\xa6 https://t.co/81cveUywfO""",
b'Tue Dec 19 12:03:27 +0000 2017',943089392922644000,860103252,b'Daiana',"b'estoy en un continente diferente con un oc\xc3\xa9ano de por medio que me separa de mi pa\xc3\xads, es tan triste ver desde ac\xc3\xa1 todo lo que est\xc3\xa1 pasando'",
b'Tue Dec 19 12:03:29 +0000 2017',943089401969676000,737110368,b'martin',b'\xf0\x9f\x99\x8b\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\x8d https://t.co/daELZPNKI4',
b'Tue Dec 19 12:03:37 +0000 2017',943089433842200000,4308834515,b'JASELLI MOTORS',b'Working progress per nuova citt\xc3\xa0 per la JASELLI Motors Broker point \xf0\x9f\x87\xae\xf0\x9f\x87\xb9\xf0\x9f\x91\x8d\n\nQuesto sar\xc3\xa0 il mio regalo per i miei clien\xe2\x80\xa6 https://t.co/lpv7MoOyvp',
b'Tue Dec 19 12:04:44 +0000 2017',943089713136787000,4184628208,b'Chiara.',b'Io l\xe2\x80\x99ansia anche prima di Natale non la voglio. Come devo fare',
b'Tue Dec 19 12:04:56 +0000 2017',943089763632013000,538921266,b'Iprov',b'#regalosospeso feat. @PGrandiCuori \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8e\x81\xf0\x9f\x8e\x84 &gt;&gt;&gt; https://t.co/s4hFaO1oNu\n#associazionepiccoligrandicuorionlus\xe2\x80\xa6 https://t.co/kAz3gwQ6oc',
b'Tue Dec 19 12:05:01 +0000 2017',943089787027763000,349066577,b'alice del lago',b'#MerryChristmas #alicedelago #bassethound #dackel #Tuscany #onlyforyou #MyLove #Gus #Margot\xe2\x80\xa6 https://t.co/BcGENITNaf',
b'Tue Dec 19 12:05:03 +0000 2017',943089796557262000,760415128944775000,b'Flai-Cgil Modena',"b'VERTENZA CASTELFRIGO, PARTE OGGI LO SCIOPERO DELLA FAME: https://t.co/vSHwNepVaQ'",
b'Tue Dec 19 12:05:08 +0000 2017',943089813963657000,869873746559062000,b'Conci',b'@janavel7 Rimase',
b'Tue Dec 19 12:05:09 +0000 2017',943089820997472000,3653486301,b'Patrizia Miani',"b'@Xv4jdAJMm8iQbQJ Thank you. Love it! \nMerry Christmas, Antonina!'",
b'Tue Dec 19 12:05:15 +0000 2017',943089845664206000,1570124550,b'la principessa anna',b'se volete qualcuno che vi segua senza fiatare nella vostra vita compratevi un cane',
b'Tue Dec 19 12:05:40 +0000 2017',943089950597304000,510256540,b'Daniele Emiliani',b'#Japan #Videogames #HideoKojima #MetalGearSolid https://t.co/UCPIuwCPcu',
b'Tue Dec 19 12:06:19 +0000 2017',943090114930102000,2981466358,b'Vittoria Zoli',b'\xf0\x9f\xa4\xab\xe2\x9d\xa3\xef\xb8\x8f https://t.co/kFYYALHuau',
b'Tue Dec 19 12:06:57 +0000 2017',943090271532867000,500881322,b'\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xe2\x98\x98\xef\xb8\x8fSara\xe2\x98\x98 \xf0\x9f\x87\xaa\xf0\x9f\x87\xba',b'@Filippo_Casini @meb @matteorenzi Ma perch\xc3\xa9 credi che abbiano scatenato questo polverone sulla @meb?? \xc3\x88 talmente ov\xe2\x80\xa6 https://t.co/iaZO33QyWP',
b'Tue Dec 19 12:06:58 +0000 2017',943090279116103000,1157631836,b'Peter Pan Onlus Roma',"b'Missione quasi compiuta! Ultimi 100 posti per ""La regina di ghiaccio"" domani sera al Teatro Brancaccio alle ore 20.\xe2\x80\xa6 https://t.co/lD92Vulb49'",
b'Tue Dec 19 12:07:25 +0000 2017',943090388507811000,500881322,b'\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xe2\x98\x98\xef\xb8\x8fSara\xe2\x98\x98 \xf0\x9f\x87\xaa\xf0\x9f\x87\xba',b'@victoriaarbiter True!! \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',
b'Tue Dec 19 12:07:35 +0000 2017',943090430316511000,15265992,b'Annalisa Teggi',"b'RIP. Roma: Spelacchio ""\xc3\xa8 morto"", l\'ironia dei social sull\xe2\x80\x99albero di Natale https://t.co/ge7dIDU9OF via @SkyTG24'",
b'Tue Dec 19 12:07:47 +0000 2017',943090481919070000,764517346342014000,b'silvana',b'@FMCROfficial Nn riesco a  dire  la  migliore  x 1  valeva  l altra e a  vederli  lo giuro  mi  viene  da  piangere\xe2\x80\xa6 https://t.co/JlbYZjABVh',
b'Tue Dec 19 12:07:53 +0000 2017',943090508297068000,3168904809,b'Pasquino',b'@a28dd5948f9941b @mauriziosorren7 @rocselli @bettabettanesi @Mario_DAloisio Non il PD il ma il PD2.0 = M5s',
b'Tue Dec 19 12:08:00 +0000 2017',943090539070619000,1966785266,b'Vita Nejlikor.',"b'Ho scoperto che il mio corso, il prossimo anno, offre lo studio di una seconda lingua a scelta. Escludendo il tedes\xe2\x80\xa6 https://t.co/k6UzVlvXeG'",
b'Tue Dec 19 12:08:13 +0000 2017',943090591805640000,151004376,b'Finestra Libera',b'Foto appena pubblicata @ BolognaFiere https://t.co/cs358LY2rp',
